row_id,playerID,year,position,age,avg_salary_year,free_agent_salary,W,L,G,GS,CG,SHO,SV,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,ERA,BAOpp,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR,won_cy_young,won_mvp,won_gold_glove,won_silver_slugger,all_star
kenneia01_2015,kenneia01,2015,P,31,4301276.094247246,7500000.0,29.0,38.0,94.0,94.0,0.0,0.0,0.0,535.0,260.0,74.0,195.0,544.0,9.0,26.0,23.0,2.0,2353.0,0.0,288.0,25.0,15.0,32.0,4.345000000000001,0.25375000000000003,1652.0,27.0,50.0,0.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
kintzbr01_2015,kintzbr01,2015,P,31,4301276.094247246,,6.0,7.0,142.0,0.0,0.0,0.0,0.0,140.0,49.0,11.0,37.0,96.0,5.0,3.0,1.0,0.0,580.0,28.0,54.0,8.0,3.0,20.0,4.12,0.3016666666666667,427.0,15.0,26.0,0.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
lackejo01_2015,lackejo01,2015,P,37,4301276.094247246,16000000.0,37.0,33.0,93.0,93.0,4.0,0.0,0.0,596.0,225.0,71.0,140.0,500.0,6.0,13.0,11.0,5.0,2507.0,0.0,245.0,20.0,10.0,57.0,3.5475,0.26125,1816.0,50.0,59.0,7.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
latosma01_2015,latosma01,2015,P,28,4301276.094247246,,23.0,22.0,72.0,69.0,1.0,0.0,0.0,409.0,175.0,36.0,116.0,361.0,8.0,19.0,13.0,1.0,1795.0,2.0,191.0,26.0,9.0,27.0,4.492,0.26559999999999995,1288.0,48.0,46.0,2.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
lewisco01_2015,lewisco01,2015,P,36,4301276.094247246,6000000.0,27.0,23.0,62.0,62.0,4.0,2.0,0.0,422.0,204.0,51.0,90.0,275.0,7.0,8.0,19.0,1.0,1623.0,0.0,221.0,5.0,20.0,21.0,4.92,0.28500000000000003,1125.0,11.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
lowema01_2015,lowema01,2015,P,32,4301276.094247246,5500000.0,2.0,4.0,75.0,0.0,0.0,0.0,1.0,67.0,27.0,7.0,29.0,74.0,6.0,5.0,1.0,0.0,310.0,16.0,34.0,2.0,3.0,6.0,4.4775,0.257,221.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
madsory01_2015,madsory01,2015,P,35,4301276.094247246,6666667.0,1.0,2.0,68.0,0.0,0.0,0.0,3.0,47.0,15.0,5.0,14.0,58.0,1.0,1.0,2.0,0.0,248.0,12.0,17.0,0.0,3.0,4.0,2.13,0.205,190.0,6.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
motteja01_2015,motteja01,2015,P,33,4301276.094247246,5000000.0,9.0,1.0,86.0,0.0,0.0,0.0,6.0,77.0,34.0,11.0,20.0,51.0,5.0,3.0,2.0,0.0,316.0,28.0,35.0,3.0,4.0,1.0,4.295,0.274,220.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
nicasju01_2015,nicasju01,2015,P,29,4301276.094247246,3000000.0,16.0,18.0,117.0,46.0,0.0,0.0,1.0,334.0,171.0,37.0,127.0,247.0,14.0,11.0,7.0,3.0,1372.0,19.0,181.0,14.0,3.0,17.0,4.793333333333333,0.2733333333333333,929.0,20.0,33.0,2.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
norribu01_2015,norribu01,2015,P,30,4301276.094247246,2500000.0,28.0,31.0,98.0,69.0,0.0,0.0,0.0,445.0,211.0,52.0,150.0,357.0,2.0,9.0,23.0,0.0,1837.0,9.0,225.0,10.0,9.0,34.0,4.968000000000001,0.2744,1275.0,24.0,42.0,4.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
odayda01_2015,odayda01,2015,P,33,4301276.094247246,5854712.0,16.0,7.0,204.0,0.0,0.0,0.0,12.0,136.0,39.0,18.0,48.0,214.0,6.0,1.0,18.0,0.0,775.0,55.0,43.0,2.0,4.0,13.0,1.8,0.19400000000000003,588.0,10.0,18.0,2.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
pelfrmi01_2015,pelfrmi01,2015,P,31,4301276.094247246,8000000.0,11.0,27.0,64.0,64.0,0.0,0.0,0.0,411.0,187.0,29.0,116.0,197.0,1.0,7.0,20.0,0.0,1513.0,0.0,201.0,6.0,12.0,45.0,5.813333333333333,0.303,1023.0,19.0,37.0,2.0,5.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
perezol01_2015,perezol01,2015,P,34,4301276.094247246,3000000.0,8.0,11.0,199.0,0.0,0.0,0.0,2.0,139.0,60.0,15.0,65.0,201.0,7.0,7.0,12.0,3.0,668.0,48.0,72.0,6.0,0.0,15.0,4.125,0.24325,458.0,5.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
quallch01_2015,quallch01,2015,P,37,4301276.094247246,2250000.0,9.0,12.0,184.0,0.0,0.0,0.0,23.0,157.0,61.0,15.0,33.0,138.0,10.0,5.0,6.0,0.0,667.0,70.0,64.0,7.0,4.0,18.0,3.44,0.25433333333333336,488.0,10.0,33.0,0.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
simonal01_2015,simonal01,2015,P,34,4301276.094247246,2000000.0,34.0,26.0,126.0,63.0,2.0,1.0,1.0,450.0,208.0,54.0,150.0,307.0,10.0,21.0,28.0,0.0,1997.0,20.0,223.0,21.0,12.0,30.0,3.7866666666666666,0.245,1413.0,34.0,64.0,2.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
sippto01_2015,sippto01,2015,P,32,4301276.094247246,6000000.0,10.0,9.0,172.0,0.0,0.0,0.0,4.0,104.0,51.0,16.0,54.0,167.0,5.0,10.0,4.0,1.0,589.0,36.0,54.0,7.0,2.0,4.0,3.3833333333333333,0.20166666666666666,429.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
torreca01_2015,torreca01,2015,P,33,4301276.094247246,,17.0,18.0,165.0,10.0,0.0,0.0,2.0,229.0,96.0,31.0,73.0,219.0,11.0,15.0,6.0,1.0,1000.0,45.0,101.0,7.0,5.0,23.0,3.7266666666666666,0.25466666666666665,723.0,14.0,34.0,1.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
turneja01_2015,turneja01,2015,P,24,4301276.094247246,,9.0,19.0,48.0,38.0,1.0,0.0,0.0,264.0,126.0,23.0,87.0,148.0,7.0,17.0,5.0,1.0,1015.0,4.0,136.0,14.0,9.0,22.0,5.3999999999999995,0.301,693.0,28.0,35.0,5.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
villaca01_2015,villaca01,2015,P,32,4301276.094247246,1490314.0,16.0,18.0,124.0,20.0,0.0,0.0,4.0,256.0,118.0,26.0,80.0,230.0,10.0,4.0,8.0,0.0,1117.0,40.0,121.0,11.0,7.0,17.0,3.883333333333333,0.251,802.0,15.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
vogelry01_2015,vogelry01,2015,P,38,4301276.094247246,2000000.0,21.0,30.0,84.0,73.0,1.0,0.0,0.0,442.0,218.0,50.0,154.0,326.0,6.0,6.0,18.0,0.0,1845.0,6.0,235.0,17.0,13.0,37.0,4.8,0.27266666666666667,1270.0,26.0,42.0,2.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
webbry01_2015,webbry01,2015,P,29,4301276.094247246,1000000.0,6.0,9.0,157.0,0.0,0.0,0.0,0.0,166.0,65.0,11.0,51.0,122.0,9.0,6.0,5.0,1.0,743.0,43.0,72.0,13.0,6.0,23.0,3.313333333333334,0.24933333333333332,541.0,6.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
youngch03_2015,youngch03,2015,P,36,4301276.094247246,4250000.0,23.0,15.0,64.0,47.0,0.0,0.0,0.0,234.0,109.0,42.0,103.0,191.0,3.0,10.0,3.0,1.0,1188.0,3.0,114.0,8.0,11.0,7.0,3.355,0.21800000000000003,865.0,11.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
youngch03_2015,youngch03,2015,P,36,4301276.094247246,4250000.0,23.0,15.0,64.0,47.0,0.0,0.0,0.0,234.0,109.0,42.0,103.0,191.0,3.0,10.0,3.0,1.0,1188.0,3.0,114.0,8.0,11.0,7.0,3.355,0.21800000000000003,865.0,11.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
samarje01_2015,samarje01,2015,P,30,4301276.094247246,10800000.0,26.0,39.0,98.0,98.0,6.0,3.0,0.0,629.0,294.0,74.0,170.0,579.0,6.0,26.0,30.0,0.0,2703.0,0.0,317.0,11.0,18.0,55.0,3.8175,0.24925,1942.0,48.0,52.0,6.0,6.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
zimmejo02_2015,zimmejo02,2015,P,29,4301276.094247246,18000000.0,46.0,24.0,97.0,97.0,7.0,4.0,0.0,581.0,218.0,56.0,108.0,507.0,3.0,9.0,21.0,1.0,2496.0,0.0,237.0,22.0,9.0,44.0,3.19,0.249,1844.0,41.0,76.0,5.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
greinza01_2015,greinza01,2015,P,32,4301276.094247246,31799030.0,51.0,15.0,92.0,92.0,2.0,1.0,0.0,490.0,154.0,46.0,129.0,555.0,5.0,24.0,14.0,0.0,2381.0,0.0,166.0,21.0,7.0,48.0,2.3333333333333335,0.22266666666666665,1808.0,63.0,102.0,3.0,14.0,0.0,0.0,0.0,0.0,,0,0,1,1,1
priceda01_2015,priceda01,2015,P,30,4301276.094247246,30000000.0,43.0,25.0,93.0,93.0,10.0,1.0,0.0,598.0,219.0,58.0,112.0,647.0,3.0,12.0,11.0,0.0,2637.0,0.0,248.0,9.0,13.0,48.0,2.972,0.23620000000000002,1966.0,25.0,66.0,3.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
anderbr04_2016,anderbr04,2016,P,28,4396409.603751466,,12.0,14.0,43.0,42.0,1.0,0.0,0.0,263.0,103.0,23.0,63.0,150.0,5.0,6.0,2.0,2.0,992.0,0.0,115.0,5.0,4.0,29.0,6.169999999999999,0.33033333333333337,705.0,4.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
bailean01_2016,bailean01,2016,P,32,4396409.603751466,,3.0,2.0,55.0,0.0,0.0,0.0,6.0,50.0,31.0,9.0,22.0,47.0,1.0,3.0,2.0,1.0,231.0,17.0,34.0,3.0,5.0,2.0,4.656666666666667,0.24633333333333332,157.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
belisma01_2016,belisma01,2016,P,36,4396409.603751466,,5.0,8.0,140.0,1.0,0.0,0.0,0.0,151.0,54.0,8.0,41.0,100.0,7.0,5.0,5.0,0.0,617.0,29.0,58.0,7.0,7.0,12.0,3.1,0.26733333333333337,433.0,8.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
benoijo01_2016,benoijo01,2016,P,39,4396409.603751466,,13.0,8.0,171.0,0.0,0.0,0.0,14.0,101.0,41.0,15.0,61.0,179.0,4.0,6.0,4.0,1.0,663.0,34.0,44.0,5.0,5.0,7.0,2.3475,0.1825,503.0,4.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
blantjo01_2016,blantjo01,2016,P,36,4396409.603751466,,14.0,4.0,111.0,4.0,0.0,0.0,2.0,124.0,46.0,14.0,42.0,159.0,9.0,5.0,3.0,0.0,624.0,28.0,49.0,1.0,6.0,9.0,2.6466666666666665,0.22166666666666668,468.0,9.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
blevije01_2016,blevije01,2016,P,33,4396409.603751466,,7.0,5.0,144.0,0.0,0.0,0.0,2.0,84.0,44.0,7.0,38.0,122.0,9.0,3.0,2.0,0.0,433.0,34.0,45.0,5.0,6.0,3.0,2.5533333333333332,0.15266666666666667,313.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
bonilli01_2016,bonilli01,2016,P,26,4396409.603751466,,3.0,0.0,5.0,3.0,0.0,0.0,0.0,13.0,7.0,2.0,12.0,17.0,1.0,1.0,1.0,0.0,83.0,0.0,8.0,0.0,0.0,4.0,3.05,0.186,62.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
cahiltr01_2016,cahiltr01,2016,P,28,4396409.603751466,,8.0,19.0,108.0,21.0,0.0,0.0,1.0,216.0,115.0,20.0,106.0,207.0,6.0,10.0,11.0,0.0,970.0,30.0,125.0,9.0,4.0,21.0,4.4975000000000005,0.23975000000000002,659.0,17.0,34.0,3.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
cashnan01_2016,cashnan01,2016,P,30,4396409.603751466,,16.0,34.0,78.0,77.0,2.0,2.0,0.0,452.0,201.0,45.0,155.0,370.0,8.0,8.0,14.0,0.0,1898.0,1.0,236.0,17.0,15.0,40.0,4.407500000000001,0.26975,1321.0,19.0,72.0,2.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
garcija01_2016,garcija01,2016,P,36,4396409.603751466,,9.0,10.0,183.0,0.0,0.0,0.0,88.0,136.0,52.0,17.0,57.0,172.0,6.0,8.0,10.0,3.0,703.0,130.0,55.0,7.0,2.0,22.0,2.686666666666667,0.21599999999999997,523.0,8.0,22.0,1.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
cecilbr01_2016,cecilbr01,2016,P,30,4396409.603751466,,8.0,15.0,183.0,0.0,0.0,0.0,10.0,124.0,47.0,12.0,48.0,191.0,7.0,5.0,5.0,0.0,605.0,49.0,50.0,2.0,4.0,9.0,3.0366666666666666,0.231,433.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
chacijh01_2016,chacijh01,2016,P,28,4396409.603751466,,9.0,16.0,50.0,37.0,1.0,0.0,0.0,240.0,125.0,26.0,93.0,182.0,5.0,12.0,6.0,1.0,1015.0,5.0,130.0,7.0,9.0,18.0,4.715,0.26275000000000004,702.0,25.0,35.0,1.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
chaveje01_2016,chaveje01,2016,P,33,4396409.603751466,,17.0,25.0,124.0,47.0,0.0,0.0,1.0,377.0,162.0,47.0,115.0,335.0,8.0,11.0,9.0,0.0,1575.0,17.0,178.0,5.0,11.0,34.0,4.1025,0.26675000000000004,1110.0,22.0,18.0,2.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
collmjo01_2016,collmjo01,2016,P,30,4396409.603751466,,18.0,15.0,95.0,43.0,2.0,2.0,2.0,328.0,137.0,43.0,79.0,211.0,5.0,3.0,8.0,0.0,1391.0,31.0,145.0,13.0,11.0,29.0,3.615,0.24925,1025.0,33.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
colonba01_2016,colonba01,2016,P,43,4396409.603751466,,44.0,34.0,98.0,95.0,1.0,1.0,0.0,635.0,255.0,71.0,86.0,415.0,10.0,2.0,12.0,0.0,2452.0,1.0,272.0,24.0,15.0,49.0,3.893333333333333,0.274,1766.0,32.0,99.0,11.0,13.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
dickera01_2016,dickera01,2016,P,42,4396409.603751466,,35.0,39.0,97.0,96.0,3.0,0.0,0.0,555.0,266.0,79.0,198.0,425.0,3.0,19.0,31.0,3.0,2526.0,1.0,295.0,6.0,18.0,55.0,4.026666666666666,0.245,1799.0,31.0,79.0,3.0,7.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
duensbr01_2016,duensbr01,2016,P,33,4396409.603751466,,8.0,4.0,131.0,0.0,0.0,0.0,1.0,111.0,49.0,13.0,44.0,67.0,7.0,6.0,5.0,0.0,493.0,23.0,50.0,3.0,3.0,13.0,3.8699999999999997,0.25266666666666665,349.0,3.0,23.0,1.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
dunnmi01_2016,dunnmi01,2016,P,31,4396409.603751466,,18.0,12.0,198.0,0.0,0.0,0.0,1.0,136.0,63.0,15.0,62.0,170.0,2.0,6.0,9.0,0.0,656.0,29.0,68.0,5.0,4.0,7.0,3.686666666666667,0.23900000000000002,460.0,6.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
eovalna01_2016,eovalna01,2016,P,26,4396409.603751466,,29.0,25.0,84.0,81.0,0.0,0.0,0.0,521.0,235.0,47.0,132.0,360.0,7.0,19.0,11.0,0.0,2052.0,2.0,245.0,13.0,9.0,39.0,4.443333333333333,0.27399999999999997,1436.0,37.0,65.0,2.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
feldmsc01_2016,feldmsc01,2016,P,33,4396409.603751466,,20.0,21.0,87.0,52.0,2.0,1.0,0.0,387.0,156.0,39.0,96.0,224.0,9.0,14.0,14.0,1.0,1554.0,13.0,177.0,8.0,15.0,38.0,4.735,0.28825,1097.0,34.0,47.0,3.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
felizne01_2016,felizne01,2016,P,28,4396409.603751466,,9.0,7.0,140.0,0.0,0.0,0.0,25.0,117.0,62.0,20.0,50.0,121.0,7.0,8.0,2.0,0.0,552.0,52.0,62.0,4.0,3.0,13.0,4.4275,0.24649999999999997,400.0,9.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
fienca01_2016,fienca01,2016,P,33,4396409.603751466,,10.0,13.0,174.0,0.0,0.0,0.0,1.0,170.0,77.0,26.0,28.0,127.0,3.0,3.0,0.0,0.0,686.0,28.0,79.0,5.0,7.0,8.0,4.91,0.27675,498.0,15.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
hammeja01_2016,hammeja01,2016,P,34,4396409.603751466,,35.0,28.0,91.0,90.0,0.0,0.0,0.0,460.0,210.0,71.0,137.0,474.0,6.0,25.0,23.0,0.0,2117.0,1.0,226.0,14.0,13.0,38.0,3.7025,0.23925,1541.0,41.0,59.0,5.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
hillri01_2016,hillri01,2016,P,36,4396409.603751466,,14.0,6.0,40.0,24.0,1.0,1.0,0.0,98.0,33.0,6.0,44.0,174.0,1.0,1.0,11.0,0.0,574.0,2.0,36.0,1.0,2.0,12.0,1.83,0.362,434.0,5.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
hollagr01_2016,hollagr01,2016,P,31,4396409.603751466,,4.0,5.0,113.0,0.0,0.0,0.0,78.0,76.0,29.0,5.0,46.0,139.0,1.0,16.0,0.0,0.0,433.0,100.0,33.0,4.0,2.0,6.0,2.635,0.20450000000000002,321.0,5.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
hollade01_2016,hollade01,2016,P,30,4396409.603751466,,13.0,12.0,38.0,35.0,1.0,1.0,0.0,209.0,97.0,26.0,57.0,133.0,5.0,4.0,7.0,0.0,851.0,0.0,102.0,6.0,4.0,22.0,3.7733333333333334,0.26433333333333336,609.0,5.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
howeljp01_2016,howeljp01,2016,P,33,4396409.603751466,,10.0,5.0,197.0,0.0,0.0,0.0,1.0,134.0,43.0,9.0,54.0,131.0,4.0,9.0,6.0,1.0,609.0,37.0,46.0,5.0,3.0,15.0,2.6366666666666667,0.24533333333333332,431.0,13.0,34.0,0.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
hudsoda01_2016,hudsoda01,2016,P,29,4396409.603751466,,7.0,6.0,137.0,1.0,0.0,0.0,9.0,133.0,68.0,13.0,47.0,131.0,5.0,10.0,4.0,0.0,571.0,30.0,78.0,1.0,3.0,5.0,7.526666666666666,0.27399999999999997,392.0,10.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
lockeje01_2016,lockeje01,2016,P,29,4396409.603751466,,24.0,25.0,81.0,70.0,1.0,1.0,0.0,457.0,218.0,48.0,144.0,291.0,10.0,13.0,14.0,0.0,1848.0,4.0,239.0,21.0,13.0,42.0,4.613333333333333,0.2763333333333333,1281.0,13.0,57.0,2.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
loganbo02_2016,loganbo02,2016,P,32,4396409.603751466,,4.0,11.0,161.0,0.0,0.0,0.0,1.0,98.0,55.0,13.0,48.0,133.0,7.0,10.0,8.0,0.0,471.0,29.0,60.0,5.0,4.0,8.0,4.953333333333333,0.25200000000000006,320.0,1.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
mcgowdu01_2016,mcgowdu01,2016,P,34,4396409.603751466,,7.0,8.0,122.0,9.0,0.0,0.0,2.0,158.0,77.0,27.0,86.0,145.0,9.0,7.0,5.0,0.0,751.0,36.0,88.0,0.0,4.0,15.0,4.6433333333333335,0.2503333333333333,517.0,8.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
milonto01_2016,milonto01,2016,P,29,4396409.603751466,,18.0,14.0,65.0,56.0,0.0,0.0,1.0,340.0,155.0,48.0,95.0,215.0,6.0,6.0,7.0,1.0,1373.0,5.0,180.0,11.0,12.0,19.0,5.06,0.29175,948.0,17.0,46.0,1.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
novaiv01_2016,novaiv01,2016,P,29,4396409.603751466,,20.0,21.0,53.0,47.0,3.0,0.0,1.0,306.0,147.0,42.0,67.0,202.0,1.0,16.0,18.0,0.0,1193.0,3.0,154.0,8.0,10.0,27.0,5.325,0.2975,830.0,15.0,21.0,4.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
ondrulo01_2016,ondrulo01,2016,P,31,4396409.603751466,,3.0,3.0,47.0,0.0,0.0,0.0,0.0,59.0,32.0,6.0,19.0,46.0,1.0,3.0,1.0,0.0,218.0,11.0,33.0,2.0,1.0,1.0,7.72,0.32099999999999995,142.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
pattosp01_2016,pattosp01,2016,P,28,4396409.603751466,,3.0,2.0,52.0,0.0,0.0,0.0,0.0,50.0,38.0,8.0,28.0,58.0,0.0,1.0,5.0,0.0,245.0,15.0,41.0,1.0,0.0,4.0,5.146666666666667,0.22533333333333336,165.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
richacl01_2016,richacl01,2016,P,33,4396409.603751466,,7.0,6.0,59.0,12.0,0.0,0.0,1.0,128.0,43.0,7.0,38.0,63.0,4.0,7.0,3.0,0.0,487.0,9.0,53.0,0.0,3.0,16.0,4.26,0.309,330.0,7.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
rodnefe01_2016,rodnefe01,2016,P,39,4396409.603751466,,10.0,15.0,204.0,0.0,0.0,0.0,89.0,174.0,79.0,17.0,94.0,208.0,9.0,15.0,16.0,1.0,846.0,137.0,87.0,8.0,3.0,19.0,3.0959999999999996,0.22359999999999997,583.0,6.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
romose01_2016,romose01,2016,P,33,4396409.603751466,,7.0,9.0,174.0,0.0,0.0,0.0,29.0,120.0,52.0,17.0,29.0,163.0,5.0,7.0,5.0,0.0,577.0,62.0,53.0,4.0,0.0,9.0,3.1133333333333333,0.22466666666666665,438.0,9.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
rossty01_2016,rossty01,2016,P,29,4396409.603751466,,23.0,27.0,65.0,65.0,3.0,1.0,0.0,346.0,139.0,22.0,157.0,412.0,5.0,27.0,19.0,0.0,1661.0,0.0,161.0,13.0,7.0,38.0,5.960000000000001,0.2806666666666667,1191.0,29.0,68.0,7.0,6.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
rzepcma01_2016,rzepcma01,2016,P,31,4396409.603751466,,3.0,7.0,215.0,0.0,0.0,0.0,1.0,128.0,50.0,5.0,62.0,133.0,15.0,9.0,10.0,0.0,569.0,30.0,65.0,4.0,5.0,18.0,3.814,0.26339999999999997,386.0,11.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
salasfe01_2016,salasfe01,2016,P,31,4396409.603751466,,13.0,9.0,204.0,0.0,0.0,0.0,6.0,174.0,84.0,25.0,45.0,199.0,10.0,5.0,4.0,1.0,801.0,48.0,88.0,9.0,7.0,10.0,3.5425,0.22549999999999998,588.0,12.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
storedr01_2016,storedr01,2016,P,29,4396409.603751466,,8.0,6.0,180.0,0.0,0.0,0.0,43.0,145.0,58.0,13.0,40.0,161.0,6.0,6.0,15.0,1.0,680.0,67.0,61.0,5.0,3.0,9.0,3.5525,0.23375,489.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
tazawju01_2016,tazawju01,2016,P,30,4396409.603751466,,9.0,12.0,185.0,0.0,0.0,0.0,3.0,170.0,70.0,19.0,44.0,174.0,3.0,18.0,2.0,1.0,716.0,30.0,74.0,1.0,3.0,10.0,3.723333333333333,0.255,514.0,5.0,13.0,4.0,5.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
tollesh01_2016,tollesh01,2016,P,28,4396409.603751466,,11.0,7.0,174.0,0.0,0.0,0.0,46.0,175.0,77.0,27.0,55.0,174.0,12.0,5.0,3.0,0.0,762.0,82.0,80.0,4.0,5.0,11.0,4.476666666666667,0.26366666666666666,541.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
ueharko01_2016,ueharko01,2016,P,41,4396409.603751466,,10.0,12.0,157.0,0.0,0.0,0.0,58.0,113.0,46.0,21.0,28.0,190.0,2.0,6.0,3.0,0.0,593.0,100.0,50.0,5.0,2.0,6.0,2.733333333333333,0.20133333333333336,455.0,6.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1
volqued01_2016,volqued01,2016,P,33,4396409.603751466,,36.0,27.0,100.0,98.0,2.0,0.0,0.0,573.0,257.0,56.0,219.0,434.0,8.0,23.0,29.0,1.0,2512.0,0.0,288.0,24.0,19.0,53.0,3.986666666666667,0.25733333333333336,1747.0,29.0,63.0,6.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
weaveje02_2016,weaveje02,2016,P,34,4396409.603751466,,37.0,33.0,91.0,91.0,3.0,2.0,0.0,565.0,267.0,88.0,149.0,362.0,6.0,6.0,22.0,2.0,2324.0,0.0,277.0,11.0,12.0,36.0,4.43,0.26666666666666666,1651.0,31.0,48.0,6.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
woodtr01_2016,woodtr01,2016,P,29,4396409.603751466,,17.0,17.0,162.0,40.0,0.0,0.0,4.0,321.0,160.0,39.0,139.0,311.0,8.0,4.0,9.0,0.0,1452.0,28.0,182.0,10.0,6.0,19.0,3.94,0.23500000000000001,1021.0,14.0,36.0,0.0,5.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
zieglbr01_2016,zieglbr01,2016,P,37,4396409.603751466,,9.0,13.0,203.0,0.0,0.0,0.0,53.0,175.0,57.0,10.0,67.0,148.0,16.0,3.0,7.0,0.0,833.0,99.0,67.0,5.0,5.0,33.0,2.42,0.239,609.0,12.0,37.0,5.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
